onset	duration	sample	value
1.2960000000	117.0000000000	324	boundary
7.6766482173	1000.0000000000	1919.1621	con
8.0246447204	1000.0000000000	2006.1612	cor
8.8106493084	1000.0000000000	2202.6623	con
9.1046428858	1000.0000000000	2276.1607	cor
10.3126427709	1000.0000000000	2578.1607	err
10.9936489342	1000.0000000000	2748.4122	con
11.3526491998	1000.0000000000	2838.1623	cor
11.8766455530	1000.0000000000	2969.1614	inc
12.2806465803	1000.0000000000	3070.1616	cor
12.9436484157	1000.0000000000	3235.9121	con
13.2886475502	1000.0000000000	3322.1619	cor
14.1436519651	1000.0000000000	3535.913	con
14.4806447058	1000.0000000000	3620.1612	cor
15.3606439559	1000.0000000000	3840.161	con
15.6566491901	1000.0000000000	3914.1623	cor
16.4436495482	1000.0000000000	4110.9124	con
16.8326436161	1000.0000000000	4208.1609	cor
17.6766442685	1000.0000000000	4419.1611	inc
17.9846490352	1000.0000000000	4496.1623	cor
18.7436471312	1000.0000000000	4685.9118	con
19.0486444710	1000.0000000000	4762.1611	cor
19.7596444367	1000.0000000000	4939.9111	con
19.9926445811	1000.0000000000	4998.1611	cor
20.6766481130	1000.0000000000	5169.162	con
20.9286483555	1000.0000000000	5232.1621	cor
21.6766426890	1000.0000000000	5419.1607	con
22.0246492504	1000.0000000000	5506.1623	cor
22.6096490948	1000.0000000000	5652.4123	con
22.8646467059	1000.0000000000	5716.1617	cor
23.9846466659	1000.0000000000	5996.1617	err
24.5436458467	1000.0000000000	6135.9115	con
24.8406468509	1000.0000000000	6210.1617	cor
25.8086460261	1000.0000000000	6452.1615	err
26.9606514453	1000.0000000000	6740.1629	err
27.8436480640	1000.0000000000	6960.912	con
28.1046504705	1000.0000000000	7026.1626	cor
29.0596442847	1000.0000000000	7264.9111	con
29.4086466162	1000.0000000000	7352.1617	cor
29.9936464607	1000.0000000000	7498.4116	inc
30.5526456414	1000.0000000000	7638.1614	cor
30.9436513661	1000.0000000000	7735.9128	inc
31.3606476961	1000.0000000000	7840.1619	cor
32.0436453997	1000.0000000000	8010.9113	con
32.4886439918	1000.0000000000	8122.161	cor
32.9596432476	1000.0000000000	8239.9108	inc
33.3366478412	1000.0000000000	8334.162	cor
34.1936437963	1000.0000000000	8548.4109	inc
34.5366513907	1000.0000000000	8634.1628	cor
35.1096517025	1000.0000000000	8777.4129	inc
35.4006479113	1000.0000000000	8850.162	cor
36.3596449225	1000.0000000000	9089.9112	con
36.7526421874	1000.0000000000	9188.1605	cor
37.6806496261	1000.0000000000	9420.1624	err
38.3436514615	1000.0000000000	9585.9129	con
38.7686441271	1000.0000000000	9692.161	cor
39.2096495806	1000.0000000000	9802.4124	con
39.5846425174	1000.0000000000	9896.1606	cor
40.4596428006	1000.0000000000	10114.9107	con
40.8086451321	1000.0000000000	10202.1613	cor
