onset	duration	sample	value
1.3480000000	229.0000000000	674	boundary
6.5703983986	1000.0000000000	3285.1992	inc
7.1433987105	1000.0000000000	3571.6994	cor
7.4543907875	1000.0000000000	3727.1954	inc
7.8073963159	1000.0000000000	3903.6982	cor
8.4873966509	1000.0000000000	4243.6983	neu
8.7593927616	1000.0000000000	4379.6964	cor
9.4703927273	1000.0000000000	4735.1964	neu
9.8873991156	1000.0000000000	4943.6996	cor
10.6543935472	1000.0000000000	5327.1968	inc
10.9273954862	1000.0000000000	5463.6977	cor
11.7703903103	1000.0000000000	5885.1952	neu
12.1513981009	1000.0000000000	6075.6991	cor
12.7203952157	1000.0000000000	6360.1976	inc
13.1343941772	1000.0000000000	6567.1971	cor
13.8373978072	1000.0000000000	6918.6989	inc
14.3423940623	1000.0000000000	7171.197	cor
14.8703936124	1000.0000000000	7435.1968	neu
15.2143969768	1000.0000000000	7607.1985	cor
15.9373964751	1000.0000000000	7968.6982	inc
16.5423921877	1000.0000000000	8271.1961	cor
17.0033935094	1000.0000000000	8501.6968	neu
17.3983923727	1000.0000000000	8699.1962	cor
17.9033986861	1000.0000000000	8951.6993	inc
18.2223971570	1000.0000000000	9111.1986	cor
18.8363950336	1000.0000000000	9418.1975	con
19.0863936776	1000.0000000000	9543.1968	cor
19.8863993967	1000.0000000000	9943.1997	inc
20.2623981619	1000.0000000000	10131.1991	cor
20.8363942438	1000.0000000000	10418.1971	neu
21.2623927379	1000.0000000000	10631.1964	cor
21.8703958774	1000.0000000000	10935.1979	con
22.2943927729	1000.0000000000	11147.1964	cor
23.0703893685	1000.0000000000	11535.1947	con
23.3263928080	1000.0000000000	11663.1964	cor
24.0203942740	1000.0000000000	12010.1971	neu
24.4383964324	1000.0000000000	12219.1982	cor
24.9363921219	1000.0000000000	12468.1961	con
25.2543948227	1000.0000000000	12627.1974	cor
26.0363962138	1000.0000000000	13018.1981	con
26.2863948578	1000.0000000000	13143.1974	cor
27.2363897049	1000.0000000000	13618.1949	inc
27.5503892088	1000.0000000000	13775.1946	cor
28.2193958396	1000.0000000000	14109.6979	con
28.5903956378	1000.0000000000	14295.1978	cor
29.1193909580	1000.0000000000	14559.6955	inc
29.4143903637	1000.0000000000	14707.1952	cor
30.1863938206	1000.0000000000	15093.1969	inc
30.5103912586	1000.0000000000	15255.1956	cor
31.4033958697	1000.0000000000	15701.6979	con
31.7503966027	1000.0000000000	15875.1983	cor
32.5023941332	1000.0000000000	16251.1971	con
32.8863892341	1000.0000000000	16443.1946	cor
33.7413936490	1000.0000000000	16870.6968	err
34.4363908851	1000.0000000000	17218.1954	neu
35.0773952538	1000.0000000000	17538.6976	cor
35.6863941634	1000.0000000000	17843.1971	inc
36.0543965930	1000.0000000000	18027.1983	cor
36.7863982552	1000.0000000000	18393.1991	con
37.0933971936	1000.0000000000	18546.6986	cor
37.9193935180	1000.0000000000	18959.6968	con
38.2623910540	1000.0000000000	19131.1955	cor
38.9693978810	1000.0000000000	19484.6989	con
39.3333971137	1000.0000000000	19666.6986	cor
39.8523944998	1000.0000000000	19926.1972	neu
40.4053989434	1000.0000000000	20202.6995	cor
40.8853903049	1000.0000000000	20442.6952	inc
41.2533927345	1000.0000000000	20626.6964	cor
41.9853943968	1000.0000000000	20992.6972	neu
42.4453898901	1000.0000000000	21222.6949	cor
42.9853990310	1000.0000000000	21492.6995	neu
43.3733973289	1000.0000000000	21686.6987	cor
44.2353922510	1000.0000000000	22117.6961	con
44.5333990836	1000.0000000000	22266.6995	cor
45.2523953849	1000.0000000000	22626.1977	con
45.8453915650	1000.0000000000	22922.6958	cor
46.3183924192	1000.0000000000	23159.1962	con
46.6773926848	1000.0000000000	23338.6963	cor
47.4023937815	1000.0000000000	23701.1969	inc
47.7573908502	1000.0000000000	23878.6954	cor
48.3853898579	1000.0000000000	24192.6949	con
48.7733982140	1000.0000000000	24386.6991	cor
49.3523932630	1000.0000000000	24676.1966	neu
49.6933992589	1000.0000000000	24846.6996	cor
50.4023976260	1000.0000000000	25201.1988	con
50.7013901705	1000.0000000000	25350.6951	cor
51.6613930100	1000.0000000000	25830.6965	err
52.6013899231	1000.0000000000	26300.695	con
53.0693918103	1000.0000000000	26534.6959	cor
53.7353910142	1000.0000000000	26867.6955	neu
54.0773927802	1000.0000000000	27038.6964	cor
54.6513989204	1000.0000000000	27325.6995	inc
55.0203971201	1000.0000000000	27510.1986	cor
56.1893909806	1000.0000000000	28094.6955	err
56.7513975883	1000.0000000000	28375.6988	con
57.2043925160	1000.0000000000	28602.1963	cor
57.6853897059	1000.0000000000	28842.6949	inc
57.9723927760	1000.0000000000	28986.1964	cor
58.9353929842	1000.0000000000	29467.6965	neu
59.2923916513	1000.0000000000	29646.1958	cor
59.8843920612	1000.0000000000	29942.196	con
60.2363917613	1000.0000000000	30118.1959	cor
60.9843961531	1000.0000000000	30492.1981	neu
61.3323926562	1000.0000000000	30666.1963	cor
62.1843896443	1000.0000000000	31092.1948	con
62.5883906716	1000.0000000000	31294.1953	cor
63.0513935918	1000.0000000000	31525.6968	neu
63.4283981854	1000.0000000000	31714.1991	cor
