onset	duration	sample	value
1.2840000000	115.0000000000	321	boundary
6.4570749120	1000.0000000000	1614.2687	con
6.9170804635	1000.0000000000	1729.2701	cor
7.6070787326	1000.0000000000	1901.7697	inc
7.9410741047	1000.0000000000	1985.2685	cor
8.7400739954	1000.0000000000	2185.0185	neu
8.9970732049	1000.0000000000	2249.2683	cor
9.8240753577	1000.0000000000	2456.0188	inc
10.1090768293	1000.0000000000	2527.2692	cor
10.8570812211	1000.0000000000	2714.2703	con
11.1570795939	1000.0000000000	2789.2699	cor
12.0900759414	1000.0000000000	3022.519	inc
12.4290803388	1000.0000000000	3107.2701	cor
13.0900805757	1000.0000000000	3272.5201	neu
13.6050747648	1000.0000000000	3401.2687	cor
14.2070731089	1000.0000000000	3551.7683	con
14.5250758097	1000.0000000000	3631.269	cor
15.2740759716	1000.0000000000	3818.519	inc
15.5490795091	1000.0000000000	3887.2699	cor
16.4240797923	1000.0000000000	4106.0199	con
16.7010748700	1000.0000000000	4175.2687	cor
17.4240743682	1000.0000000000	4356.0186	neu
17.8050721005	1000.0000000000	4451.268	cor
18.9170757250	1000.0000000000	4729.2689	err
19.7240719513	1000.0000000000	4931.018	inc
20.2450809941	1000.0000000000	5061.2702	cor
20.6400798575	1000.0000000000	5160.02	inc
21.0370803193	1000.0000000000	5259.2701	cor
21.8740804062	1000.0000000000	5468.5201	neu
22.1970820740	1000.0000000000	5549.2705	cor
23.0740738974	1000.0000000000	5768.5185	neu
23.4050819591	1000.0000000000	5851.2705	cor
24.0400815324	1000.0000000000	6010.0204	con
24.3330793396	1000.0000000000	6083.2698	cor
25.2070737944	1000.0000000000	6301.7684	con
25.5490755603	1000.0000000000	6387.2689	cor
26.2570781574	1000.0000000000	6564.2695	neu
26.5970783249	1000.0000000000	6649.2696	cor
27.3240810201	1000.0000000000	6831.0203	neu
27.6690801547	1000.0000000000	6917.27	cor
28.2400788680	1000.0000000000	7060.0197	neu
28.5330766753	1000.0000000000	7133.2692	cor
29.1400739864	1000.0000000000	7285.0185	inc
29.4450813845	1000.0000000000	7361.2703	cor
30.1400786207	1000.0000000000	7535.0197	con
30.4610786901	1000.0000000000	7615.2697	cor
31.1240805254	1000.0000000000	7781.0201	inc
31.3490742759	1000.0000000000	7837.2686	cor
32.2900770173	1000.0000000000	8072.5193	neu
32.6290814147	1000.0000000000	8157.2704	cor
33.5070790664	1000.0000000000	8376.7698	inc
33.8440718070	1000.0000000000	8461.018	cor
34.6240816579	1000.0000000000	8656.0204	inc
35.0360790209	1000.0000000000	8759.0198	cor
35.7900781498	1000.0000000000	8947.5195	neu
36.1090766207	1000.0000000000	9027.2692	cor
36.7230744973	1000.0000000000	9180.7686	con
37.0850721315	1000.0000000000	9271.268	cor
37.8730783180	1000.0000000000	9468.2696	con
38.9230726228	1000.0000000000	9730.7682	neu
39.2360763565	1000.0000000000	9809.0191	cor
40.1070734427	1000.0000000000	10026.7684	inc
40.3800753818	1000.0000000000	10095.0188	cor
41.2400787637	1000.0000000000	10310.0197	neu
41.5880752668	1000.0000000000	10397.0188	cor
42.2400733397	1000.0000000000	10560.0183	con
42.5320753769	1000.0000000000	10633.0188	cor
43.1900782452	1000.0000000000	10797.5196	con
43.6360726074	1000.0000000000	10909.0182	cor
44.4070802943	1000.0000000000	11101.7701	neu
44.6840753720	1000.0000000000	11171.0188	cor
45.5730767862	1000.0000000000	11393.2692	inc
45.8920752571	1000.0000000000	11473.0188	cor
46.4730719045	1000.0000000000	11618.268	con
46.7960735724	1000.0000000000	11699.0184	cor
47.6070729957	1000.0000000000	11901.7682	inc
47.8280736074	1000.0000000000	11957.0184	cor
48.7400783167	1000.0000000000	12185.0196	con
49.0280771569	1000.0000000000	12257.0193	cor
49.8230738506	1000.0000000000	12455.7685	inc
50.1240780518	1000.0000000000	12531.0195	cor
50.9900761709	1000.0000000000	12747.519	neu
51.2840798066	1000.0000000000	12821.02	cor
52.2400794492	1000.0000000000	13060.0199	con
52.5640768871	1000.0000000000	13141.0192	cor
53.3900732116	1000.0000000000	13347.5183	neu
53.7240786419	1000.0000000000	13431.0197	cor
54.5900767610	1000.0000000000	13647.5192	inc
54.9240721331	1000.0000000000	13731.018	cor
56.0280794219	1000.0000000000	14007.0199	err
56.8680768774	1000.0000000000	14217.0192	err
57.6400803343	1000.0000000000	14410.0201	inc
57.8920805768	1000.0000000000	14473.0201	cor
58.7070731387	1000.0000000000	14676.7683	con
58.9720787421	1000.0000000000	14743.0197	cor
59.9400779173	1000.0000000000	14985.0195	con
60.2130798564	1000.0000000000	15053.27	cor
60.9070813224	1000.0000000000	15226.7703	con
61.2840758578	1000.0000000000	15321.019	cor
61.9730783567	1000.0000000000	15493.2696	con
62.2760740981	1000.0000000000	15569.0185	cor
63.0400812194	1000.0000000000	15760.0203	inc
63.3240768627	1000.0000000000	15831.0192	cor
63.9730775670	1000.0000000000	15993.2694	neu
64.2760733083	1000.0000000000	16069.0183	cor
64.8570800141	1000.0000000000	16214.27	con
65.1560725585	1000.0000000000	16289.0181	cor
66.1160753981	1000.0000000000	16529.0188	err
66.7400812671	1000.0000000000	16685.0203	con
67.1240763680	1000.0000000000	16781.0191	cor
67.6900761143	1000.0000000000	16922.519	neu
68.0120820121	1000.0000000000	17003.0205	cor
68.7060734198	1000.0000000000	17176.5184	neu
69.0200729237	1000.0000000000	17255.0182	cor
70.1400728837	1000.0000000000	17535.0182	err
84.9900728033	1000.0000000000	21247.5182	neu
85.6040807382	1000.0000000000	21401.0202	cor
86.0230786667	1000.0000000000	21505.7697	inc
86.3800773338	1000.0000000000	21595.0193	cor
87.0730729715	1000.0000000000	21768.2682	neu
87.3880783037	1000.0000000000	21847.0196	cor
88.1730770633	1000.0000000000	22043.2693	neu
88.6280735896	1000.0000000000	22157.0184	cor
89.0400810108	1000.0000000000	22260.0203	inc
89.4360756443	1000.0000000000	22359.0189	cor
90.1900747732	1000.0000000000	22547.5187	neu
90.5480792687	1000.0000000000	22637.0198	cor
91.3900783226	1000.0000000000	22847.5196	inc
91.8440790788	1000.0000000000	22961.0198	cor
92.6230730430	1000.0000000000	23155.7683	neu
92.9160809085	1000.0000000000	23229.0202	cor
93.5730779485	1000.0000000000	23393.2695	con
93.8440782890	1000.0000000000	23461.0196	cor
94.5900810823	1000.0000000000	23647.5203	inc
94.9560718552	1000.0000000000	23739.018	cor
95.7400748447	1000.0000000000	23935.0187	neu
96.0520727501	1000.0000000000	24013.0182	cor
96.9560811237	1000.0000000000	24239.0203	neu
97.4200798140	1000.0000000000	24355.02	cor
98.1730731145	1000.0000000000	24543.2683	con
98.5480761096	1000.0000000000	24637.019	cor
99.2730772064	1000.0000000000	24818.2693	inc
99.7240805939	1000.0000000000	24931.0201	cor
100.1730723248	1000.0000000000	25043.2681	con
100.4760781244	1000.0000000000	25119.0195	cor
101.0730775014	1000.0000000000	25268.2694	neu
101.4200782344	1000.0000000000	25355.0196	cor
102.0890748069	1000.0000000000	25522.2687	con
102.3960737453	1000.0000000000	25599.0184	cor
103.1230764405	1000.0000000000	25780.7691	con
103.5400727705	1000.0000000000	25885.0182	cor
104.0730813459	1000.0000000000	26018.2703	con
104.4120756850	1000.0000000000	26103.0189	cor
105.0730759219	1000.0000000000	26268.269	con
105.4360793844	1000.0000000000	26359.0198	cor
105.9730810986	1000.0000000000	26493.2703	con
106.2680805043	1000.0000000000	26567.0201	cor
107.0230754033	1000.0000000000	26755.7689	inc
107.4760803894	1000.0000000000	26869.0201	cor
107.8890735224	1000.0000000000	26972.2684	con
108.3640759752	1000.0000000000	27091.019	cor
109.0230746136	1000.0000000000	27255.7687	inc
109.3080760852	1000.0000000000	27327.019	cor
110.0230792478	1000.0000000000	27505.7698	inc
110.3640751854	1000.0000000000	27591.0188	cor
111.0390765533	1000.0000000000	27759.7691	neu
111.3400807545	1000.0000000000	27835.0202	cor
112.2230773733	1000.0000000000	28055.7693	neu
112.5880723760	1000.0000000000	28147.0181	cor
113.2390746788	1000.0000000000	28309.7687	con
113.6440815345	1000.0000000000	28411.0204	cor
